n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q07325,CXCL9,C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098],5,4,5,237,706,142,1.6333520000000004,1.7089424999999998,1.160191
P30511,HLA-F,"major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]",5,4,6,214,672,50,1.481593,1.5871544999999998,0.755931
Q96LA5,FCRL2,Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875],5,4,5,242,586,78,1.568157,1.411434,0.6637059999999999
P43403,ZAP70,zeta chain of T cell receptor associated protein kinase 70 [Source:HGNC Symbol;Acc:HGNC:12858],5,4,6,251,842,128,1.9635599999999995,2.224620499999999,1.201399
P01762,IGHV3-11,immunoglobulin heavy variable 3-11 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5580],5,4,5,242,529,172,1.5439575,1.2395554999999998,1.3109810000000002
Q06643,LTB,lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711],5,4,6,221,838,124,1.8869919999999996,2.1620349999999995,1.3436974999999998
O14836,TNFRSF13B,TNF receptor superfamily member 13B [Source:HGNC Symbol;Acc:HGNC:18153],5,4,5,250,514,159,1.6566419999999997,1.2302989999999998,1.249458
Q9Y3P8,SIT1,signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:17710],5,4,6,369,802,274,2.529745,1.9716690000000001,2.3080225
P01706,IGLV2-11,immunoglobulin lambda variable 2-11 [Source:HGNC Symbol;Acc:HGNC:5887],5,4,5,226,367,149,1.4457399999999998,0.8976005,1.1371985000000002
P01861,IGHG4,immunoglobulin heavy constant gamma 4 (G4m marker) [Source:HGNC Symbol;Acc:HGNC:5528],5,4,5,116,172,75,0.7931865000000001,0.4949895,0.6309215000000001
Q9UL19,PLAAT4,phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869],5,4,6,110,537,10,1.3578670000000002,1.4146385000000004,0.429259
Q15669,RHOH,ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686],5,4,6,383,888,307,2.7685014999999993,2.1437260000000005,2.4680690000000003
Q5VYY1,ANKRD22,ankyrin repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:28321],5,4,7,13,316,2,0.37230050000000003,0.833196,0.44691349999999996
Q9HC29,NOD2,nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331],5,4,6,276,904,207,2.4012675,2.2156359999999995,1.9552554999999998
Q8IZS7,CLECL1,C-type lectin like 1 [Source:HGNC Symbol;Acc:HGNC:24462],5,4,6,180,804,125,1.3732179999999996,1.9047399999999999,1.0988804999999997
Q5R3K3,CALHM6,calcium homeostasis modulator family member 6 [Source:HGNC Symbol;Acc:HGNC:33391],5,4,6,211,702,67,1.4824344999999999,1.6680830000000002,0.661785
Q8WU39,MZB1,marginal zone B and B1 cell specific protein [Source:HGNC Symbol;Acc:HGNC:30125],5,4,5,275,640,178,1.7998245000000002,1.5092010000000002,1.3730309999999997
P06312,IGKV4-1,immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:HGNC:5834],5,4,5,241,620,183,1.5436344999999998,1.4631395000000003,1.3923515
A0A0B4J1V6,IGHV3-73,immunoglobulin heavy variable 3-73 [Source:HGNC Symbol;Acc:HGNC:5623],5,4,5,188,306,132,1.2049519999999998,0.7864289999999999,1.0170425
P04233,CD74,CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697],5,4,6,259,787,122,1.8051964999999994,1.878016,1.2497809999999998
P01721,IGLV6-57,immunoglobulin lambda variable 6-57 [Source:HGNC Symbol;Acc:HGNC:5927],5,4,5,248,385,148,1.5890585,0.9360460000000002,1.134198
O15205,UBD,ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795],5,4,6,291,848,172,1.9612140000000002,2.0170165,1.383078
A0A0B4J1V0,IGHV3-15,immunoglobulin heavy variable 3-15 [Source:HGNC Symbol;Acc:HGNC:5582],5,4,5,250,494,174,1.5959435000000004,1.1700595,1.3237990000000002
P18627,LAG3,lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476],5,4,6,80,681,43,0.6133010000000001,1.7231120000000004,0.4684610000000001
P09086,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213],5,4,6,93,805,66,0.8643825000000002,1.9204989999999997,0.6520354999999998
P01614,IGKV2D-40,immunoglobulin kappa variable 2D-40 [Source:HGNC Symbol;Acc:HGNC:5804],5,4,5,197,274,103,1.269076,0.7095889999999999,0.8158475000000001
Q92482,AQP3,aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636],5,4,6,136,14,42,1.2822255,0.1824445,0.47816800000000004
Q9Y6W8,ICOS,inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351],5,4,6,402,838,270,3.0897505,2.0062895,2.4047524999999994
P04234,CD3D,CD3d molecule [Source:HGNC Symbol;Acc:HGNC:1673],5,4,6,361,772,266,2.4751325,1.8166714999999993,2.245216
P01718,IGLV3-27,immunoglobulin lambda variable 3-27 [Source:HGNC Symbol;Acc:HGNC:5910],5,4,5,268,340,109,1.7459515000000005,0.8462265,0.8561035000000001
Q9UBK5,HCST,hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:HGNC:16977],5,4,6,178,652,83,1.3883395,1.7704654999999998,0.9917975
Q29974,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]",5,4,6,224,763,116,1.5614590000000004,1.789769,1.227868
A0A0B4J1V2,IGHV2-26,immunoglobulin heavy variable 2-26 [Source:HGNC Symbol;Acc:HGNC:5575],5,4,5,201,266,122,1.284597,0.6942635000000001,0.9493144999999998
P57075,UBASH3A,ubiquitin associated and SH3 domain containing A [Source:HGNC Symbol;Acc:HGNC:12462],5,4,6,315,760,215,2.1951255,1.8374115,1.920023
Q9HBE5,IL21R,interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006],5,4,6,222,892,48,1.6587839999999998,2.129735,0.50955
A0A075B6I4,IGLV10-54,immunoglobulin lambda variable 10-54 [Source:HGNC Symbol;Acc:HGNC:5884],5,4,5,243,166,77,1.5680125000000003,0.48453449999999987,0.6430850000000001
P28067,HLA-DMA,"major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]",5,4,6,228,821,83,1.5720924999999997,2.0199575000000003,0.8889985000000001
Q9Y2R2,PTPN22,protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652],5,4,6,335,849,241,2.5237779999999996,2.1716485000000003,2.2102639999999996
P01709,IGLV2-8,immunoglobulin lambda variable 2-8 [Source:HGNC Symbol;Acc:HGNC:5895],5,4,5,263,506,148,1.7257129999999996,1.216869,1.1335859999999998
Q99731,CCL19,C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617],5,4,6,266,736,24,1.949807,1.8497195000000002,0.48121099999999994
P16410,CTLA4,cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505],5,4,6,329,847,225,2.5573869999999994,2.022261,2.005448
A0A0B4J1U7,IGHV6-1,immunoglobulin heavy variable 6-1 [Source:HGNC Symbol;Acc:HGNC:5662],5,4,5,201,393,102,1.2848009999999999,0.9839519999999998,0.8080529999999999
P34910,EVI2B,ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500],5,4,6,386,918,302,2.7891395000000005,2.213698,2.6040775000000003
P01040,CSTA,cystatin A [Source:HGNC Symbol;Acc:HGNC:2481],5,4,6,158,693,143,1.6873354999999999,1.6885425000000003,1.5397669999999997
Q6F5E8,CARMIL2,capping protein regulator and myosin 1 linker 2 [Source:HGNC Symbol;Acc:HGNC:27089],5,4,6,152,826,133,1.4162875000000001,2.0574934999999996,1.1631575000000003
P12544,GZMA,granzyme A [Source:HGNC Symbol;Acc:HGNC:4708],5,4,6,171,744,118,1.2917965000000002,1.768502,1.1548615
P01701,IGLV1-51,immunoglobulin lambda variable 1-51 [Source:HGNC Symbol;Acc:HGNC:5882],5,4,5,241,485,154,1.5406935,1.1638035,1.1750574999999999
P40306,PSMB10,proteasome subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538],5,4,6,56,266,11,0.6235350000000002,1.1465655000000003,0.5972360000000001
Q9P1W8,SIRPG,signal regulatory protein gamma [Source:HGNC Symbol;Acc:HGNC:15757],5,4,6,409,820,322,2.870255,1.9789534999999998,2.702312
P09564,CD7,CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695],5,4,6,314,784,187,2.1748870000000005,1.8998610000000005,1.68221
P01871,IGHM,immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541],5,4,5,272,649,171,1.7617275,1.5630484999999996,1.3005175
O00398,P2RY10,P2Y receptor family member 10 [Source:HGNC Symbol;Acc:HGNC:19906],5,4,6,381,874,279,2.7686715,2.1643215,2.321086999999999
P01703,IGLV1-40,immunoglobulin lambda variable 1-40 [Source:HGNC Symbol;Acc:HGNC:5877],5,4,5,276,468,162,1.7742905,1.1131265,1.2338945
Q13291,SLAMF1,signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:HGNC:10903],5,4,6,373,827,282,2.6907009999999993,1.9839939999999998,2.349579
Q96RQ9,IL4I1,interleukin 4 induced 1 [Source:HGNC Symbol;Acc:HGNC:19094],5,4,6,187,626,131,1.6331055000000003,1.587775,1.4384895000000002
Q15080,NCF4,neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662],5,4,6,224,786,195,2.0967125,2.0648375000000003,1.89097
Q16520,BATF,basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958],5,4,6,161,770,161,1.386665,2.0859769999999997,1.5020524999999998
A0A0B4J2H0,IGHV1-69D,immunoglobulin heavy variable 1-69D [Source:HGNC Symbol;Acc:HGNC:49601],5,4,5,172,500,140,1.1165265000000002,1.1825290000000002,1.0729555
A0A075B6K5,IGLV3-9,immunoglobulin lambda variable 3-9 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5918],5,4,5,241,278,135,1.5491935000000001,0.7223815,1.0398310000000002
P01767,IGHV3-53,immunoglobulin heavy variable 3-53 [Source:HGNC Symbol;Acc:HGNC:5610],5,4,5,244,545,132,1.5667375000000003,1.3033055,1.0159799999999999
P20036,HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",5,4,6,208,733,134,1.4550134999999997,1.774843,1.2652595
A0A087WSY6,IGKV3D-15,immunoglobulin kappa variable 3D-15 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5824],5,4,5,156,586,128,1.0256020000000001,1.3749689999999999,0.990208
Q9UN19,DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500],5,4,6,351,895,216,2.8621630000000002,2.1799275000000002,2.074468
P06729,CD2,CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639],5,4,6,401,770,318,2.814307999999999,1.8255115000000002,2.7401284999999995
A0A0B4J1U3,IGLV1-36,immunoglobulin lambda variable 1-36 [Source:HGNC Symbol;Acc:HGNC:5876],5,4,5,228,328,117,1.4763059999999997,0.852678,0.9114300000000001
P20963,CD247,CD247 molecule [Source:HGNC Symbol;Acc:HGNC:1677],5,4,6,273,835,189,2.0019035,1.9934290000000001,1.6940505000000003
Q5TIA1,MEI1,meiotic double-stranded break formation protein 1 [Source:HGNC Symbol;Acc:HGNC:28613],5,4,5,213,759,131,1.5587645,1.8380745,1.0793135000000003
P01374,LTA,lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709],5,4,6,239,689,137,1.769743,1.7412254999999996,1.2541499999999999
P01766,IGHV3-13,immunoglobulin heavy variable 3-13 [Source:HGNC Symbol;Acc:HGNC:5581],5,4,5,198,464,116,1.2716175,1.103258,0.9039245
Q6PIZ9,TRAT1,T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698],5,4,6,359,807,179,2.5395879999999984,1.9079444999999997,1.4572575
P01699,IGLV1-44,immunoglobulin lambda variable 1-44 [Source:HGNC Symbol;Acc:HGNC:5879],5,4,5,286,529,174,1.8481555000000003,1.2483445000000006,1.3252439999999999
O00453,LST1,leukocyte specific transcript 1 [Source:HGNC Symbol;Acc:HGNC:14189],5,4,6,129,807,119,1.2143104999999998,2.011695499999999,1.2580939999999998
Q96RD9,FCRL5,Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508],5,4,5,238,682,120,1.5436599999999998,1.6373385,0.9431775
P51575,P2RX1,purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533],5,4,null,124,657,0,0.9165130000000001,1.6241635000000003,0.15000000000000002
Q96S99,PLEKHF1,pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764],5,1,null,2,29,0,0.16275,0.6074105000000001,0.15000000000000002
P04433,IGKV3-11,immunoglobulin kappa variable 3-11 [Source:HGNC Symbol;Acc:HGNC:5815],5,4,5,254,666,179,1.6380780000000004,1.561629,1.3709995000000001
A0A0C4DH42,IGHV3-66,immunoglobulin heavy variable 3-66 [Source:HGNC Symbol;Acc:HGNC:5619],5,4,5,208,465,120,1.3339224999999997,1.1075845000000002,0.9334195000000001
A2RU30,TESPA1,"thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]",5,4,6,110,695,38,0.8447900000000002,1.7102939999999998,0.42078449999999995
Q6UWD8,C16orf54,chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649],5,4,6,321,859,280,2.3050815000000004,2.042933,2.327989
P33076,CIITA,class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067],5,4,6,288,755,104,2.0083634999999997,1.984988500000001,0.9987080000000002
Q03519,TAP2,"transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]",5,4,6,339,652,34,2.3166585000000004,1.5427334999999998,0.4241165
A0A0C4DH72,IGKV1-6,immunoglobulin kappa variable 1-6 [Source:HGNC Symbol;Acc:HGNC:5742],5,4,5,184,381,148,1.1810925000000003,0.9309459999999999,1.132549
P01743,IGHV1-46,immunoglobulin heavy variable 1-46 [Source:HGNC Symbol;Acc:HGNC:5554],5,4,5,201,534,132,1.2899435,1.2588080000000001,1.0175100000000001
Q9UBL6,CPNE7,copine 7 [Source:HGNC Symbol;Acc:HGNC:2320],5,4,6,19,137,16,0.2762675,0.5145820000000001,0.2675125000000001
Q9GZY6,LAT2,linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749],5,4,6,248,868,182,1.8341815000000001,2.0864445,1.6494510000000002
P15509,CSF2RA,colony stimulating factor 2 receptor alpha subunit [Source:HGNC Symbol;Acc:HGNC:2435],5,4,6,262,730,212,2.3646325,1.7664279999999999,1.9106220000000007
Q14088,RAB33A,"RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]",5,4,null,110,622,0,0.9941265000000001,1.5801164999999997,0.15000000000000002
A0A0C4DH29,IGHV1-3,immunoglobulin heavy variable 1-3 [Source:HGNC Symbol;Acc:HGNC:5552],5,4,5,130,258,86,0.8912254999999998,0.677901,0.7024405
P0DOY2,IGLC2,immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856],5,4,5,275,591,170,1.7702529999999999,1.416177,1.3045465000000003
Q14242,SELPLG,selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722],5,4,6,357,880,200,2.5795209999999997,2.111698,1.9510055
A0A0C4DH67,IGKV1-8,immunoglobulin kappa variable 1-8 [Source:HGNC Symbol;Acc:HGNC:5743],5,4,5,286,372,166,1.8408029999999997,0.9243075000000002,1.2659225
P01859,IGHG2,immunoglobulin heavy constant gamma 2 (G2m marker) [Source:HGNC Symbol;Acc:HGNC:5526],5,4,5,273,625,177,1.7734914999999998,1.4647034999999997,1.3642164999999995
Q0VD83,APOBR,apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087],5,4,6,274,655,172,2.2401755,1.6446315000000002,1.6355620000000002
Q9H171,ZBP1,Z-DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:16176],5,4,6,312,805,215,2.1268450000000003,1.8921600000000005,1.7264439999999996
Q01892,SPIB,Spi-B transcription factor [Source:HGNC Symbol;Acc:HGNC:11242],5,4,6,249,779,38,1.8058934999999998,1.8845695,0.4341465
A6NEN9,CXorf65,chromosome X open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:33713],5,4,6,82,548,8,0.6968985,1.4228494999999999,0.21041800000000002
Q9BZS1,FOXP3,forkhead box P3 [Source:HGNC Symbol;Acc:HGNC:6106],5,4,6,120,500,75,1.2741335,1.2117094999999998,0.834403
O00160,MYO1F,myosin IF [Source:HGNC Symbol;Acc:HGNC:7600],5,4,6,375,861,250,2.73859,2.1481120000000002,2.2900705000000006
O14931,NCR3,natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077],5,4,6,70,700,31,0.5902829999999999,1.7513150000000002,0.3756155000000001
A0A0B4J1Y8,IGLV9-49,immunoglobulin lambda variable 9-49 [Source:HGNC Symbol;Acc:HGNC:5933],5,4,5,128,228,90,0.848326,0.6202964999999998,0.7282464999999998
P35236,PTPN7,protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659],5,4,6,421,906,323,2.9666024999999996,2.1819505000000006,2.7677705
A0A0A0MS15,IGHV3-49,immunoglobulin heavy variable 3-49 [Source:HGNC Symbol;Acc:HGNC:5607],5,4,5,236,489,149,1.5420110000000005,1.1582615000000003,1.1397315
P11912,CD79A,CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698],5,4,5,264,688,187,1.6957504999999997,1.6428295,1.4663270000000004
P07766,CD3E,CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674],5,4,6,393,816,315,2.766368,1.9661269999999997,2.7001275000000002
P55008,AIF1,allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352],5,4,6,188,734,167,1.6201089999999996,1.7986004999999998,1.5497629999999998
A0A0C4DH38,IGHV5-51,immunoglobulin heavy variable 5-51 [Source:HGNC Symbol;Acc:HGNC:5659],5,4,5,237,570,166,1.5198685000000003,1.3491290000000002,1.265455
P01877,IGHA2,immunoglobulin heavy constant alpha 2 (A2m marker) [Source:HGNC Symbol;Acc:HGNC:5479],5,4,5,186,357,126,1.2142850000000003,0.8802689999999999,0.976081
P01857,IGHG1,immunoglobulin heavy constant gamma 1 (G1m marker) [Source:HGNC Symbol;Acc:HGNC:5525],5,4,5,222,525,157,1.4203165000000002,1.2469419999999998,1.1986364999999997
O60880,SH2D1A,SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820],5,4,6,399,850,291,2.7564144999999995,2.034246,2.432760000000001
Q9BRR9,ARHGAP9,Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130],5,4,6,186,934,222,1.4587959999999995,2.2863219999999997,1.9533090000000006
Q9HBI0,PARVG,parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654],5,4,6,266,924,248,2.0545440000000004,2.2891014999999997,2.3155109999999994
P01825,IGHV4-59,immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:HGNC:5654],5,4,5,208,429,169,1.327896,1.0267410000000003,1.288711
A0A087WSX0,IGLV5-45,immunoglobulin lambda variable 5-45 [Source:HGNC Symbol;Acc:HGNC:5924],5,4,5,208,244,115,1.3439865,0.6631109999999998,0.8969884999999999
P01814,IGHV2-70,immunoglobulin heavy variable 2-70 [Source:HGNC Symbol;Acc:HGNC:5577],5,4,5,191,177,105,1.2395299999999998,0.511386,0.8306630000000002
A0A075B6N2,TRBV20-1,T cell receptor beta variable 20-1 [Source:HGNC Symbol;Acc:HGNC:12196],5,4,6,314,686,179,2.3569145000000002,1.6343635,1.5916935000000003
P04430,IGKV1-16,immunoglobulin kappa variable 1-16 [Source:HGNC Symbol;Acc:HGNC:5732],5,4,5,183,367,151,1.1775479999999998,0.9060495000000001,1.1550229999999997
O14625,CXCL11,C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638],5,4,6,154,679,37,1.0733039999999998,1.5967085000000005,0.42901250000000013
P49863,GZMK,granzyme K [Source:HGNC Symbol;Acc:HGNC:4711],5,4,6,317,760,159,2.1149025000000004,1.8020770000000004,1.328134
Q9NQ25,SLAMF7,SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394],5,4,5,326,867,265,2.2034129999999994,2.0626105000000003,2.071204
Q8WVN6,SECTM1,secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707],5,4,6,165,309,56,1.2360110000000006,0.9289740000000002,0.6161399999999999
P01714,IGLV3-19,immunoglobulin lambda variable 3-19 [Source:HGNC Symbol;Acc:HGNC:5903],5,4,5,224,449,156,1.4346900000000005,1.080835,1.1875525
P01903,HLA-DRA,"major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]",5,4,6,324,868,173,2.2482334999999996,2.0979620000000003,1.6779854999999997
P01591,JCHAIN,joining chain of multimeric IgA and IgM [Source:HGNC Symbol;Acc:HGNC:5713],5,4,5,184,502,177,1.1893205000000004,1.1892354999999994,1.3463919999999998
A0A087WSY4,AC234301.4,Immunoglobulin heavy variable 4-30-2  [Source:UniProtKB/Swiss-Prot;Acc:A0A087WSY4],5,4,5,243,437,135,1.5589515000000003,1.0543915,1.0368135
P0DP03,IGHV3-30,immunoglobulin heavy variable 3-30 [Source:HGNC Symbol;Acc:HGNC:5591],5,4,5,220,565,170,1.4051355,1.3394560000000002,1.2926634999999995
B9A064,IGLL5,immunoglobulin lambda like polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:38476],5,4,5,268,477,170,1.7287219999999996,1.1321154999999996,1.2947034999999993
P04211,IGLV7-43,immunoglobulin lambda variable 7-43 [Source:HGNC Symbol;Acc:HGNC:5929],5,4,5,215,406,130,1.3915184999999999,0.978648,1.0031705
P01909,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]",5,4,6,314,776,185,2.1287744999999996,1.8170624999999998,1.6561914999999998
P09693,CD3G,CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675],5,4,6,287,770,245,2.0576039999999995,1.8823254999999997,2.1289105000000004
A0A0B4J1X8,IGHV3-43,immunoglobulin heavy variable 3-43 [Source:HGNC Symbol;Acc:HGNC:5604],5,4,5,290,490,125,1.893061,1.1738590000000004,0.9682185000000001
Q86YV0,RASAL3,RAS protein activator like 3 [Source:HGNC Symbol;Acc:HGNC:26129],5,4,6,120,886,21,0.9157055000000002,2.205028,0.36465049999999993
P06331,IGHV4-34,immunoglobulin heavy variable 4-34 [Source:HGNC Symbol;Acc:HGNC:5650],5,4,5,253,441,174,1.6199815,1.100096,1.3255499999999998
Q6P589,TNFAIP8L2,TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277],5,4,6,185,726,160,1.6520604999999995,1.7783790000000002,1.750958
P02778,CXCL10,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637],5,4,6,218,743,105,1.5303234999999997,1.7630620000000004,0.9577549999999999
A0A0C4DH69,IGKV1-9,immunoglobulin kappa variable 1-9 [Source:HGNC Symbol;Acc:HGNC:5744],5,4,5,184,250,152,1.1798684999999993,0.6617424999999999,1.1585334999999999
P14598,NCF1,neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660],5,4,6,274,677,126,2.00657,1.6912965000000006,1.1469224999999996
A0A075B6P5,IGKV2-28,immunoglobulin kappa variable 2-28 [Source:HGNC Symbol;Acc:HGNC:5783],5,4,5,167,525,103,1.0830195,1.347667,0.826022
Q86YT9,JAML,junction adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:19084],5,4,6,188,773,177,1.6967705,1.8581005000000006,1.7379955000000002
A0A0C4DH73,IGKV1-12,immunoglobulin kappa variable 1-12 [Source:HGNC Symbol;Acc:HGNC:5730],5,4,5,192,154,114,1.2304775000000001,0.46514600000000006,0.88984
P29466,CASP1,caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499],5,4,6,283,820,104,2.0032635,2.0743660000000004,1.1198585
P20701,ITGAL,integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148],5,4,6,331,866,256,2.356557500000001,2.174207,2.163871
A0A5B6,TRBV28,T cell receptor beta variable 28 [Source:HGNC Symbol;Acc:HGNC:12209],5,4,6,327,814,232,2.262938499999999,1.9843339999999996,2.0126985
P14317,HCLS1,hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844],5,4,6,363,916,211,2.7186575,2.2291679999999996,1.9142344999999996
A0A0C4DH25,IGKV3D-20,immunoglobulin kappa variable 3D-20 [Source:HGNC Symbol;Acc:HGNC:5825],5,4,5,271,544,154,1.7443704999999998,1.2847499999999998,1.1743689999999998
P23109,AMPD1,adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468],5,4,5,211,115,128,1.3548324999999999,0.3889265000000001,1.0005695000000001
A0A075B6Q5,IGHV3-64,immunoglobulin heavy variable 3-64 [Source:HGNC Symbol;Acc:HGNC:5617],5,4,5,198,154,126,1.2741335,0.4651290000000001,0.9740580000000001
Q96DU3,SLAMF6,SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392],5,4,6,245,765,248,1.8733580000000003,1.8773955,2.005499
